"39","2021-11-11 03:05:33","The Sovereign Individual","charge:created","AAAAAAAA","5642","0",,NULL,NULL,NULL,NULL,NULL
"40","2021-11-11 03:07:29","mZughbor","Congratulations, you just completed the installation!","anyURl","55","0",,NULL,NULL,NULL,NULL,NULL
"41","2021-11-11 03:07:50","The Sovereign Individual","charge:pending","AAAAAAAA","5642","0",,NULL,NULL,NULL,NULL,NULL
"42","2021-11-11 03:08:49","mZughbor","Congratulations, you just completed the installation!","anyURl","55","0",,NULL,NULL,NULL,NULL,NULL
"43","2021-11-11 03:09:15","The Sovereign Individual","charge:delayed","AAAAAAAA","5642","0",,NULL,NULL,NULL,NULL,NULL
"44","2021-11-11 03:10:14","mZughbor","Congratulations, you just completed the installation!","anyURl","55","0",,NULL,NULL,NULL,NULL,NULL
"45","2021-11-11 03:11:21","The Sovereign Individual","charge:confirmed",,"5642","0",,NULL,NULL,NULL,NULL,NULL
"46","2021-11-11 03:15:01","The Sovereign Individual","charge:created",,"0","0",,NULL,NULL,NULL,NULL,NULL
"47","2021-11-11 03:17:49","mZughbor","Congratulations, you just completed the installation!","anyURl","55","0",,NULL,NULL,NULL,NULL,NULL
"48","2021-11-11 03:18:03","The Sovereign Individual","charge:confirmed",,"0","0",,NULL,NULL,NULL,NULL,NULL
"49","2021-11-11 03:18:34","The Sovereign Individual","charge:resolved","{""id"":""00000000-0000-0000-0000-000000000000"",""scheduled_for"":""2018-01-02T00:00:00Z"",""attempt_number"":1,""event"":{""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""event"",""type"":""charge:resolved"",""api_version"":""2018-03-22"",""created_at"":""2018-01-02T00:00:00Z"",""data"":{""code"":""AAAAAAAA"",""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""charge"",""name"":""The Sovereign Individual"",""description"":""Mastering the Transition to the Information Age"",""hosted_url"":""https://commerce.coinbase.com/charges/AAAAAAAA"",""created_at"":""2018-01-01T00:00:00Z"",""expires_at"":""2018-01-01T01:00:00Z"",""support_email"":""test@test.test"",""timeline"":[{""time"":""2018-01-01T00:00:00Z"",""status"":""NEW""},{""status"":""EXPIRED"",""time"":""2018-01-01T01:00:00Z""},{""status"":""UNRESOLVED"",""time"":""2018-01-02T00:00:00Z"",""context"":""DELAYED""},{""status"":""RESOLVED"",""time"":""2018-01-03T00:00:00Z""}],""metadata"":{},""payment_threshold"":{""overpayment_absolute_threshold"":{""amount"":""15.00"",""currency"":""USD""},""overpayment_relative_threshold"":""0.1"",""underpayment_absolute_threshold"":{""amount"":""5.00"",""currency"":""USD""},""underpayment_relative_threshold"":""0.1""},""applied_threshold"":{""amount"":""5.00"",""currency"":""USD""},""applied_threshold_type"":""ABSOLUTE"",""pricing"":{""local"":{""amount"":""100.00"",""currency"":""USD""},""bitcoin"":{""amount"":""1.00000000"",""currency"":""BTC""},""ethereum"":{""amount"":""10.000000000"",""currency"":""ETH""},""dai"":{""amount"":""10.000000000000000000"",""currency"":""DAI""},""usdc"":{""amount"":""10.000000"",""currency"":""USDC""},""bitcoincash"":{""amount"":""5.00000000"",""currency"":""BCH""},""litecoin"":{""amount"":""2.00000000"",""currency"":""LTC""}},""pricing_type"":""fixed_price"",""payments"":[{""network"":""ethereum"",""transaction_id"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""status"":""CONFIRMED"",""detected_at"":""2018-01-02T00:00:00Z"",""value"":{""local"":{""amount"":""100.0"",""currency"":""USD""},""crypto"":{""amount"":""10.00"",""currency"":""ETH""}},""block"":{""height"":100,""hash"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""confirmations_accumulated"":8,""confirmations_required"":2}}],""addresses"":{""bitcoin"":""1000000000000000000000000000000000"",""ethereum"":""0x0000000000000000000000000000000000000000"",""dai"":""0x0000000000000000000000000000000000000000"",""usdc"":""0x0000000000000000000000000000000000000000"",""litecoin"":""3000000000000000000000000000000000"",""bitcoincash"":""bitcoincash:000000000000000000000000000000000000000000""},""pwcb_only"":false}}}","0","0",,NULL,NULL,NULL,NULL,NULL
"50","2021-11-11 03:36:14","The Sovereign Individual","charge:pending","{""id"":""00000000-0000-0000-0000-000000000000"",""scheduled_for"":""2018-01-01T00:30:00Z"",""attempt_number"":1,""event"":{""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""event"",""type"":""charge:pending"",""api_version"":""2018-03-22"",""created_at"":""2018-01-01T00:30:00Z"",""data"":{""code"":""AAAAAAAA"",""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""charge"",""name"":""The Sovereign Individual"",""description"":""Mastering the Transition to the Information Age"",""hosted_url"":""https://commerce.coinbase.com/charges/AAAAAAAA"",""created_at"":""2018-01-01T00:00:00Z"",""expires_at"":""2018-01-01T01:00:00Z"",""support_email"":""test@test.test"",""timeline"":[{""time"":""2018-01-01T00:00:00Z"",""status"":""NEW""},{""status"":""PENDING"",""payment"":{""network"":""ethereum"",""transaction_id"":""0x0000000000000000000000000000000000000000000000000000000000000000""},""time"":""2018-01-01T00:30:00Z""}],""metadata"":{},""payment_threshold"":{""overpayment_absolute_threshold"":{""amount"":""15.00"",""currency"":""USD""},""overpayment_relative_threshold"":""0.1"",""underpayment_absolute_threshold"":{""amount"":""5.00"",""currency"":""USD""},""underpayment_relative_threshold"":""0.1""},""pricing"":{""local"":{""amount"":""100.00"",""currency"":""USD""},""bitcoin"":{""amount"":""1.00000000"",""currency"":""BTC""},""ethereum"":{""amount"":""10.000000000"",""currency"":""ETH""},""dai"":{""amount"":""10.000000000000000000"",""currency"":""DAI""},""usdc"":{""amount"":""10.000000"",""currency"":""USDC""},""bitcoincash"":{""amount"":""5.00000000"",""currency"":""BCH""},""litecoin"":{""amount"":""2.00000000"",""currency"":""LTC""}},""pricing_type"":""fixed_price"",""payments"":[{""network"":""ethereum"",""transaction_id"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""status"":""PENDING"",""detected_at"":""2018-01-01T00:30:00Z"",""value"":{""local"":{""amount"":""100.0"",""currency"":""USD""},""crypto"":{""amount"":""10.00"",""currency"":""ETH""}},""block"":{""height"":100,""hash"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""confirmations_accumulated"":8,""confirmations_required"":2}}],""addresses"":{""bitcoin"":""1000000000000000000000000000000000"",""ethereum"":""0x0000000000000000000000000000000000000000"",""dai"":""0x0000000000000000000000000000000000000000"",""usdc"":""0x0000000000000000000000000000000000000000"",""litecoin"":""3000000000000000000000000000000000"",""bitcoincash"":""bitcoincash:000000000000000000000000000000000000000000""},""exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""local_exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""pwcb_only"":false}}}","0","0",,NULL,NULL,NULL,NULL,NULL
"51","2021-11-11 03:38:16","The Sovereign Individual","charge:delayed","{""id"":""00000000-0000-0000-0000-000000000000"",""scheduled_for"":""2018-01-02T00:00:00Z"",""attempt_number"":1,""event"":{""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""event"",""type"":""charge:delayed"",""api_version"":""2018-03-22"",""created_at"":""2018-01-02T00:00:00Z"",""data"":{""code"":""AAAAAAAA"",""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""charge"",""name"":""The Sovereign Individual"",""description"":""Mastering the Transition to the Information Age"",""hosted_url"":""https://commerce.coinbase.com/charges/AAAAAAAA"",""created_at"":""2018-01-01T00:00:00Z"",""expires_at"":""2018-01-01T01:00:00Z"",""support_email"":""test@test.test"",""timeline"":[{""time"":""2018-01-01T00:00:00Z"",""status"":""NEW""},{""status"":""EXPIRED"",""time"":""2018-01-01T01:00:00Z""},{""status"":""UNRESOLVED"",""time"":""2018-01-02T00:00:00Z"",""context"":""DELAYED""}],""metadata"":{},""payment_threshold"":{""overpayment_absolute_threshold"":{""amount"":""15.00"",""currency"":""USD""},""overpayment_relative_threshold"":""0.1"",""underpayment_absolute_threshold"":{""amount"":""5.00"",""currency"":""USD""},""underpayment_relative_threshold"":""0.1""},""pricing"":{""local"":{""amount"":""100.00"",""currency"":""USD""},""bitcoin"":{""amount"":""1.00000000"",""currency"":""BTC""},""ethereum"":{""amount"":""10.000000000"",""currency"":""ETH""},""dai"":{""amount"":""10.000000000000000000"",""currency"":""DAI""},""usdc"":{""amount"":""10.000000"",""currency"":""USDC""},""bitcoincash"":{""amount"":""5.00000000"",""currency"":""BCH""},""litecoin"":{""amount"":""2.00000000"",""currency"":""LTC""}},""pricing_type"":""fixed_price"",""payments"":[{""network"":""ethereum"",""transaction_id"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""status"":""CONFIRMED"",""detected_at"":""2018-01-02T00:00:00Z"",""value"":{""local"":{""amount"":""100.0"",""currency"":""USD""},""crypto"":{""amount"":""10.00"",""currency"":""ETH""}},""block"":{""height"":100,""hash"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""confirmations_accumulated"":8,""confirmations_required"":2}}],""addresses"":{""bitcoin"":""1000000000000000000000000000000000"",""ethereum"":""0x0000000000000000000000000000000000000000"",""dai"":""0x0000000000000000000000000000000000000000"",""usdc"":""0x0000000000000000000000000000000000000000"",""litecoin"":""3000000000000000000000000000000000"",""bitcoincash"":""bitcoincash:000000000000000000000000000000000000000000""},""exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""local_exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""pwcb_only"":false}}}","0","0",,NULL,NULL,NULL,NULL,NULL
"52","2021-11-11 03:39:14","The Sovereign Individual","charge:failed","{""id"":""00000000-0000-0000-0000-000000000000"",""scheduled_for"":""2018-01-01T01:00:00Z"",""attempt_number"":1,""event"":{""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""event"",""type"":""charge:failed"",""api_version"":""2018-03-22"",""created_at"":""2018-01-01T01:00:00Z"",""data"":{""code"":""AAAAAAAA"",""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""charge"",""name"":""The Sovereign Individual"",""description"":""Mastering the Transition to the Information Age"",""hosted_url"":""https://commerce.coinbase.com/charges/AAAAAAAA"",""created_at"":""2018-01-01T00:00:00Z"",""expires_at"":""2018-01-01T01:00:00Z"",""support_email"":""test@test.test"",""timeline"":[{""time"":""2018-01-01T00:00:00Z"",""status"":""NEW""},{""status"":""EXPIRED"",""time"":""2018-01-01T01:00:00Z""}],""metadata"":{},""payment_threshold"":{""overpayment_absolute_threshold"":{""amount"":""15.00"",""currency"":""USD""},""overpayment_relative_threshold"":""0.1"",""underpayment_absolute_threshold"":{""amount"":""5.00"",""currency"":""USD""},""underpayment_relative_threshold"":""0.1""},""pricing"":{""local"":{""amount"":""100.00"",""currency"":""USD""},""bitcoin"":{""amount"":""1.00000000"",""currency"":""BTC""},""ethereum"":{""amount"":""10.000000000"",""currency"":""ETH""},""dai"":{""amount"":""10.000000000000000000"",""currency"":""DAI""},""usdc"":{""amount"":""10.000000"",""currency"":""USDC""},""bitcoincash"":{""amount"":""5.00000000"",""currency"":""BCH""},""litecoin"":{""amount"":""2.00000000"",""currency"":""LTC""}},""pricing_type"":""fixed_price"",""payments"":[],""addresses"":{""bitcoin"":""1000000000000000000000000000000000"",""ethereum"":""0x0000000000000000000000000000000000000000"",""dai"":""0x0000000000000000000000000000000000000000"",""usdc"":""0x0000000000000000000000000000000000000000"",""litecoin"":""3000000000000000000000000000000000"",""bitcoincash"":""bitcoincash:000000000000000000000000000000000000000000""},""exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""local_exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""pwcb_only"":false}}}","0","0",,NULL,NULL,NULL,NULL,NULL
"53","2021-11-11 03:40:53","The Sovereign Individual","charge:confirmed","{""id"":""00000000-0000-0000-0000-000000000000"",""scheduled_for"":""2018-01-01T00:40:00Z"",""attempt_number"":1,""event"":{""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""event"",""type"":""charge:confirmed"",""api_version"":""2018-03-22"",""created_at"":""2018-01-01T00:40:00Z"",""data"":{""code"":""AAAAAAAA"",""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""charge"",""name"":""The Sovereign Individual"",""description"":""Mastering the Transition to the Information Age"",""hosted_url"":""https://commerce.coinbase.com/charges/AAAAAAAA"",""created_at"":""2018-01-01T00:00:00Z"",""confirmed_at"":""2018-01-01T00:40:00Z"",""expires_at"":""2018-01-01T01:00:00Z"",""support_email"":""test@test.test"",""timeline"":[{""time"":""2018-01-01T00:00:00Z"",""status"":""NEW""},{""status"":""PENDING"",""payment"":{""network"":""ethereum"",""transaction_id"":""0x0000000000000000000000000000000000000000000000000000000000000000""},""time"":""2018-01-01T00:30:00Z""},{""status"":""COMPLETED"",""payment"":{""network"":""ethereum"",""transaction_id"":""0x0000000000000000000000000000000000000000000000000000000000000000""},""time"":""2018-01-01T00:40:00Z""}],""metadata"":{},""payment_threshold"":{""overpayment_absolute_threshold"":{""amount"":""15.00"",""currency"":""USD""},""overpayment_relative_threshold"":""0.1"",""underpayment_absolute_threshold"":{""amount"":""5.00"",""currency"":""USD""},""underpayment_relative_threshold"":""0.1""},""pricing"":{""local"":{""amount"":""100.00"",""currency"":""USD""},""bitcoin"":{""amount"":""1.00000000"",""currency"":""BTC""},""ethereum"":{""amount"":""10.000000000"",""currency"":""ETH""},""dai"":{""amount"":""10.000000000000000000"",""currency"":""DAI""},""usdc"":{""amount"":""10.000000"",""currency"":""USDC""},""bitcoincash"":{""amount"":""5.00000000"",""currency"":""BCH""},""litecoin"":{""amount"":""2.00000000"",""currency"":""LTC""}},""pricing_type"":""fixed_price"",""payments"":[{""network"":""ethereum"",""transaction_id"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""status"":""CONFIRMED"",""detected_at"":""2018-01-01T00:30:00Z"",""value"":{""local"":{""amount"":""100.0"",""currency"":""USD""},""crypto"":{""amount"":""10.00"",""currency"":""ETH""}},""block"":{""height"":100,""hash"":""0x0000000000000000000000000000000000000000000000000000000000000000"",""confirmations_accumulated"":8,""confirmations_required"":2}}],""addresses"":{""bitcoin"":""1000000000000000000000000000000000"",""ethereum"":""0x0000000000000000000000000000000000000000"",""dai"":""0x0000000000000000000000000000000000000000"",""usdc"":""0x0000000000000000000000000000000000000000"",""litecoin"":""3000000000000000000000000000000000"",""bitcoincash"":""bitcoincash:000000000000000000000000000000000000000000""},""exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""local_exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""pwcb_only"":false}}}","0","0",,NULL,NULL,NULL,NULL,NULL
"54","2021-11-11 03:42:25","The Sovereign Individual","charge:created","{""id"":""00000000-0000-0000-0000-000000000000"",""scheduled_for"":""2018-01-01T00:00:00Z"",""attempt_number"":1,""event"":{""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""event"",""type"":""charge:created"",""api_version"":""2018-03-22"",""created_at"":""2018-01-01T00:00:00Z"",""data"":{""code"":""AAAAAAAA"",""id"":""00000000-0000-0000-0000-000000000000"",""resource"":""charge"",""name"":""The Sovereign Individual"",""description"":""Mastering the Transition to the Information Age"",""hosted_url"":""https://commerce.coinbase.com/charges/AAAAAAAA"",""created_at"":""2018-01-01T00:00:00Z"",""expires_at"":""2018-01-01T01:00:00Z"",""support_email"":""test@test.test"",""timeline"":[{""time"":""2018-01-01T00:00:00Z"",""status"":""NEW""}],""metadata"":{},""payment_threshold"":{""overpayment_absolute_threshold"":{""amount"":""15.00"",""currency"":""USD""},""overpayment_relative_threshold"":""0.1"",""underpayment_absolute_threshold"":{""amount"":""5.00"",""currency"":""USD""},""underpayment_relative_threshold"":""0.1""},""pricing"":{""local"":{""amount"":""100.00"",""currency"":""USD""},""bitcoin"":{""amount"":""1.00000000"",""currency"":""BTC""},""ethereum"":{""amount"":""10.000000000"",""currency"":""ETH""},""dai"":{""amount"":""10.000000000000000000"",""currency"":""DAI""},""usdc"":{""amount"":""10.000000"",""currency"":""USDC""},""bitcoincash"":{""amount"":""5.00000000"",""currency"":""BCH""},""litecoin"":{""amount"":""2.00000000"",""currency"":""LTC""}},""pricing_type"":""fixed_price"",""payments"":[],""addresses"":{""bitcoin"":""1000000000000000000000000000000000"",""ethereum"":""0x0000000000000000000000000000000000000000"",""dai"":""0x0000000000000000000000000000000000000000"",""usdc"":""0x0000000000000000000000000000000000000000"",""litecoin"":""3000000000000000000000000000000000"",""bitcoincash"":""bitcoincash:000000000000000000000000000000000000000000""},""exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""local_exchange_rates"":{""BCH-USD"":""1000.0"",""BTC-USD"":""100.0"",""ETH-USD"":""10.0"",""JPY-USD"":""0.5"",""LTC-USD"":""50.0"",""TST-USD"":""0.5"",""BEER-USD"":""0.1""},""pwcb_only"":false}}}","0","0",,NULL,NULL,NULL,NULL,NULL
